student_id,name,age,course_name,category,lead_score,priority_tier,counsellor_action
00b73085-5bd4-4021-8875-c8cda31b0f38,David Day,47.0,Full Stack Web Development,Web Development,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
530fcbd5-1293-49af-b95b-b12ec89a368a,Douglas Smith,19.0,Data Science Bootcamp,Blockchain,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
600f1b0e-c3a6-4c09-bee4-bb31ea155963,Jamie Gomez,27.0,Kubernetes for DevOps,Cloud Computing,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
7c21cd2c-36e8-423e-8a4c-37a1d2e6aa43,Heidi Cross,34.0,Deep Learning with TensorFlow,Data Science,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
6257253d-9fbb-4258-8422-c2982a342dd9,Allison Yu,39.0,JavaScript Mastery,Web Development,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
0d088ebd-8426-440a-a11d-0987759edc37,Elizabeth Parsons,25.0,Serverless Computing,Cloud Computing,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
29bdb9fe-51a2-4e8f-a553-a82aad2776e3,Rebecca Farley DDS,28.0,Statistics for ML,Data Science,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
390219b8-5426-45e4-9093-9391d61e2a01,Kelly Bradford,28.0,Full Stack Web Development,Web Development,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
33fe3fc2-c716-42f7-8b6b-30165fa028c5,Brianna White,29.0,Kubernetes for DevOps,Cloud Computing,10.2,P3_COLD,Drip Re-engagement / Free Masterclass
473e3703-f258-481a-bc44-b25141fa37fe,Michael Nixon,24.0,Python for Data Science,Data Science,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
4dec60cf-cd51-4f16-a1d3-07eea69d9651,Spencer Sanders,47.0,Serverless Computing,Cloud Computing,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
aaa9b69f-af7e-49c0-9e30-b9b8837e8d8e,Shawn Jenkins,32.0,Advanced Penetration Testing,Cybersecurity,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
3704224b-e48b-421f-b107-a44a0cf78668,Eric Cruz,26.0,Certified Ethical Hacker (CEH),Cybersecurity,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
bb984ae5-5535-4a6c-9af9-92d9be241f54,Michael Collier,25.0,NLP with Transformers,AI,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
9006735f-abd5-47e1-9173-65a22a011e09,Phillip Bush,18.0,Serverless Computing,Cloud Computing,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
b04352af-9c8d-4896-8711-bbf517b5dd54,Jessica Smith,38.0,Artificial Intelligence A-Z,AI,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
7892782f-123b-445d-9882-4c1fbd546532,Tiffany Mitchell MD,33.0,Certified Ethical Hacker (CEH),Cybersecurity,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
d3c57487-aded-4de7-a05d-e1939e53c456,Katie Raymond,41.0,Kubernetes for DevOps,Cloud Computing,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
35e86042-7e79-4bb9-9e7e-261aab3c8614,Kenneth Kane,32.0,Network Defense,Cybersecurity,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
ee99d02d-4193-4c3b-954f-c17dc163c51b,Nicholas Griffin,23.0,Data Science Bootcamp,Data Science,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
e978ee9d-5a96-43fa-96b8-0c83b74d10b2,Jesse Riggs,30.0,AWS Certified Solutions Architect,Cloud Computing,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
a67f8980-ef41-4a73-b565-348feab58385,Keith Duncan,49.0,Statistics for ML,Data Science,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
3f51256e-09e4-43ca-9ea4-723f1fe7b201,John Davenport,38.0,Data Science Bootcamp,Data Science,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
c1cfcfc3-6818-41d6-8a40-bde918b6ab4a,Douglas Phillips,47.0,Artificial Intelligence A-Z,AI,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
8174cee0-f97b-432f-aafd-c2e54ef5fe9a,Tracy Contreras,43.0,Certified Ethical Hacker (CEH),Cybersecurity,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
b229898c-9689-4c06-b20c-752ee9e7d07d,Alex Walsh,29.0,Cybersecurity Fundamentals,Cybersecurity,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
3e71a04c-196f-426b-a32e-7344b5fbd16c,Bridget Davis,33.0,Google Cloud Fundamentals,Cloud Computing,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
13ece093-2ea9-4c21-8bcd-71ccf5830d72,Luis Barry,19.0,Kubernetes for DevOps,Cloud Computing,10.1,P3_COLD,Drip Re-engagement / Free Masterclass
edfc6e5c-a79e-4179-9902-c6e09b83078b,Heather Butler,34.0,Network Defense,Cybersecurity,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
55aaee5b-e696-4bfa-b9b4-5b8e738f34c2,Susan Ross,27.0,Game.,Data Science,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
c5e1b211-3e10-40f2-8589-d5c29c6b2309,Jennifer Rodgers,34.0,Deep Learning with TensorFlow,Data Science,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
e28e9500-ea8d-42c2-9c53-494b5a6d2c4c,Alisha Medina,23.0,Computer Vision with OpenCV,AI,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
9bd9077e-4d78-4f64-8ea8-fac3885cea7c,Taylor Barrera,28.0,AWS Certified Solutions Architect,Cloud Computing,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
0b5f7098-8825-4702-940b-ac9954b2a386,Sara Robinson,27.0,Full Stack Web Development,Web Development,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
9e0184c6-0b7a-4acc-8d3d-060688c0b660,Jeffrey Warren,43.0,JavaScript Mastery,Web Development,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
71a06db6-57a6-4b61-9ee9-b1028a0df88b,Tracie Bush,25.0,Python for Data Science,Data Science,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
f5167cf5-88bb-4290-a286-ed086a1d91cf,Jacqueline King,23.0,Kubernetes for DevOps,Cloud Computing,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
b2623b20-04b4-4506-8509-4f90fbe8fb06,Isaac Anderson,26.0,Computer Vision with OpenCV,AI,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
e94398c2-ef2a-412d-97f2-7b23854f3ed9,Shawn Guzman,25.0,JavaScript Mastery,Web Development,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
a019fcc8-6269-41f9-a93f-f2f6be0de4dc,Ashley Gibson,49.0,Network Defense,Cybersecurity,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
b413a16a-3c21-49d3-abca-1dca9c1acb93,Kimberly Hoover,44.0,AWS Certified Solutions Architect,Cloud Computing,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
ac49ded2-3029-4466-b4ee-33bd970e1783,Lauren Hawkins,19.0,Computer Vision with OpenCV,AI,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
0c92db93-ec2b-4d68-a65f-be5878c8deca,Victoria Conley,29.0,Statistics for ML,Data Science,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
d4a430d6-a412-404a-a4f7-cf4c07bcac4c,Tyler Jones,25.0,Artificial Intelligence A-Z,AI,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
275e121a-3a82-4deb-953f-201bf28d7d5f,Brittany Dudley,49.0,Full Stack Web Development,Web Development,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
0970a82b-d047-4153-a623-d11c8d68a620,Megan Zamora MD,46.0,Advanced Penetration Testing,Cybersecurity,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
b7f7bf91-050d-4482-bb79-13ff35b3c4a1,Sylvia Barnett,39.0,React and Redux,Web Development,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
ca88a5eb-c847-4a0f-9641-74c72bf8efba,Gregory Pollard,35.0,Statistics for ML,Data Science,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
c522910a-9278-4c1c-b123-757408f6d150,Laura Watkins,20.0,Artificial Intelligence A-Z,AI,10.0,P3_COLD,Drip Re-engagement / Free Masterclass
ce9a849a-3424-4e4c-a6f3-78d473e8fdc6,Daryl Thomas Jr.,48.0,Advanced Penetration Testing,Cybersecurity,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
92c5b4be-f72b-4b50-a7da-a68e89c205bc,Laurie Jackson,40.0,Cybersecurity Fundamentals,Cybersecurity,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
3d2feaad-cbed-439b-85ff-c55a676e53d5,Jason Allen,20.0,Serverless Computing,Cloud Computing,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
55509930-1eaf-4f03-a273-1d0ecfb9b5ba,Brian Pierce,42.0,Data Science Bootcamp,Data Science,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
525dac43-9b9c-4f1e-bd31-8328b9223360,Kelsey Little,28.0,Advanced Penetration Testing,Cybersecurity,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
44984c1e-265a-4c7f-bfda-578114340427,Ashley Castaneda PhD,49.0,React and Redux,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
2a5e3515-d6a6-407c-983f-01d09a2c9412,Maxwell Morgan,44.0,Kubernetes for DevOps,Cloud Computing,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
04f74a30-be89-4399-9248-0761f77084e9,Ronald Summers,34.0,Backend APIs with Node.js,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
4e483016-c346-4e00-bbb4-8f997fca9a8b,Matthew Ruiz DDS,24.0,AWS Certified Solutions Architect,Cloud Computing,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
089e3418-35ca-4e5d-b6c3-145db80fd616,Dr. Jennifer Coleman,31.0,Backend APIs with Node.js,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
7f59b72d-01cc-47d2-8c9f-845324f56357,Patricia Garrett,32.0,Statistics for ML,Data Science,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
98afff4a-cc93-48b6-9f3f-3ac42c4bbf9c,Danielle Robbins,27.0,Computer Vision with OpenCV,AI,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
e6290f83-36b9-4e12-b34e-27996eba82c1,Tammy Evans,38.0,React and Redux,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
7b4047ab-efdb-449d-8d90-12a2418bcca7,Peter Rodriguez,34.0,Full Stack Web Development,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
11d39d2b-7430-441c-a436-7e59c9337237,Rhonda Underwood,30.0,Backend APIs with Node.js,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
bd9c80ed-ef9b-4eb7-ac47-7ba4a0d64f9c,John Singleton,22.0,NLP with Transformers,AI,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
bed415d7-4f2c-48a6-85b2-fd8e2d629714,Christopher Ryan,49.0,Full Stack Web Development,Web Development,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
d8e13bb9-c7a2-43ad-a601-d9d3b7f0134c,Peter Nichols,23.0,Google Cloud Fundamentals,Cloud Computing,9.9,P3_COLD,Drip Re-engagement / Free Masterclass
683efc5d-b5e1-485e-ad70-36b2bc87bb2d,Margaret Hamilton,32.0,Statistics for ML,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
bc6e2c70-6113-4aa2-b0d3-39df78a4d355,Heather Fox,43.0,Serverless Computing,Cloud Computing,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
b23d588d-507c-408c-b69d-bfabe9857c1c,Ryan Hill,43.0,Full Stack Web Development,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
3b9f5dc1-99c0-4d90-a862-e192d229fea6,Ashlee Oconnor,35.0,Serverless Computing,Cloud Computing,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
e7f390f2-ff9d-48f0-a6b7-f39f88af9ddd,Kristin Rocha,34.0,Statistics for ML,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
4cfa943e-abc1-4423-9972-5bf92b92da5b,Daniel Barnes,23.0,React and Redux,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
8a7b8d47-b7c3-4000-9414-435eae9b68ae,Ashley Garza,23.0,Data Science Bootcamp,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
cf1af6c5-4e4d-4904-a590-dbd12030ae24,Mikayla Meyer,28.0,React and Redux,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
566c471f-58e6-4dda-92d0-09d3d6011f9d,Rebecca Shaw,35.0,React and Redux,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
f3ebd5f8-a542-40bf-a6b2-617a3a0a1414,Heather White,23.0,NLP with Transformers,AI,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
087b77ef-3fa7-412a-b250-a025cc487e24,Eric Logan,43.0,Python for Data Science,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
d0126ed5-fe3a-4720-836c-9a7e9fff3ab2,Kimberly Bailey,45.0,Neural Networks from Scratch,AI,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
2ecfb116-3a03-4182-8d91-da41431d9051,Brian Graves,19.0,Computer Vision with OpenCV,AI,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
2c516738-fd0e-45cd-b54b-45f160401b14,Joshua Morales,22.0,Data Science Bootcamp,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Michael Kennedy,35.0,Data Science Bootcamp,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
f2754ecf-5231-4305-9cb2-0dcbc58f85d5,Carol Richardson,22.0,Computer Vision with OpenCV,AI,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
fa6cbc68-8656-4da7-b4ed-5cf2f58a9f93,Karen Allison,41.0,Artificial Intelligence A-Z,AI,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
b2401dae-cc89-4659-8ce9-65ce42371af3,Matthew Torres,34.0,Full Stack Web Development,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
90cfa325-d225-4949-ba35-ad3e5a3966f1,Laura Harper,46.0,Data Science Bootcamp,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
45901945-636d-465d-bf46-050d9f0feb9b,Timothy Davis,46.0,Backend APIs with Node.js,Web Development,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
5c150c8d-539c-4cd2-8560-5cb7d5f49952,Michael Arellano,45.0,Python for Data Science,Data Science,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
884ecd3e-5549-411c-93d9-e1c4421a4002,Phillip Garrett,32.0,Computer Vision with OpenCV,AI,9.8,P3_COLD,Drip Re-engagement / Free Masterclass
d0a9759e-2146-456b-b7c6-c4bbf6113144,Rodney Hall,22.0,Data Science Bootcamp,Data Science,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
7562f797-34d3-4bd9-8447-00394dec65b8,Richard Harrison,25.0,AWS Certified Solutions Architect,Cloud Computing,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
212a3793-38ef-4010-8026-2a7a3515eb16,Leah Williams,18.0,NLP with Transformers,AI,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
3eb72a36-a774-401e-b534-f70247553223,Lori Lopez,48.0,React and Redux,Web Development,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
3533e320-3f5f-468e-834d-6bdf2e8c95b9,Brian Wilson,46.0,Data Science Bootcamp,Data Science,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
32838d60-42ff-4d6b-b803-a55114d9b7b4,Kim Mccormick,38.0,Advanced Penetration Testing,Cybersecurity,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
c23022a9-b542-41ff-977f-b001dd193229,Cody Wong,45.0,Network Defense,Cybersecurity,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
1b8efe85-2e9c-493a-8a9f-b18fe9e1cf9a,Cynthia Byrd,24.0,Artificial Intelligence A-Z,AI,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
ede64312-dfd7-4beb-aaaa-a82a2d1e9784,Susan Leon,49.0,Network Defense,Cybersecurity,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
f3eae4e4-cc0a-4aa5-86b3-db3ab97b8965,Pam Campbell,30.0,Certified Ethical Hacker (CEH),Cybersecurity,9.7,P3_COLD,Drip Re-engagement / Free Masterclass
73801a6c-6517-499f-8182-bba64662dcaf,Chris Kennedy,41.0,React and Redux,Web Development,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
f0aa1c54-299a-4d3b-b8ec-66fa2ea3b935,Katherine Olson,23.0,Statistics for ML,Data Science,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
cac99b66-1464-4f4d-8d2a-df0838ff01ee,William Franco,40.0,Data Science Bootcamp,Data Science,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
9087f437-d5c3-4f7d-8c14-a25642dd904d,Crystal Irwin,43.0,Network Defense,Cybersecurity,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
ad719bb6-001a-4a22-b341-53aa5e9113f4,David Potter,28.0,JavaScript Mastery,Web Development,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
50ae9251-46ab-42bb-aa7c-ecff6298c664,Andrea Wright,45.0,Artificial Intelligence A-Z,AI,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
9bab3fc6-90ec-4ca2-b032-c72b7d1c97d8,Melanie Chavez,27.0,Deep Learning with TensorFlow,Data Science,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
69fd3bd2-45c9-45ad-bcda-21067c759545,Michelle Leon,46.0,Data Science Bootcamp,Data Science,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
e62ba959-022c-4183-a980-9329a8ec68b2,Lucas Chavez,32.0,Backend APIs with Node.js,Web Development,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
6b19d8bd-d086-4819-ac71-4a4c12780d35,Nicholas Thomas,47.0,AWS Certified Solutions Architect,Cloud Computing,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
430737d8-65bb-4ca4-8ea9-130111e3e936,Erika Cox,22.0,Serverless Computing,Cloud Computing,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
94eecfb1-8cb5-4efb-970a-b4da51668bce,Rebecca Freeman,27.0,Artificial Intelligence A-Z,AI,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
e3c5ce8f-9caa-43c1-ba4b-8d50203dba88,Phillip Gutierrez,36.0,Computer Vision with OpenCV,AI,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
7fab670a-aa82-4aa7-b653-a38c4cd19b26,Colton White,41.0,Neural Networks from Scratch,AI,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
bb95568f-6994-4c32-8b74-1d322640deab,Mark Aguilar,28.0,AWS Certified Solutions Architect,Cloud Computing,9.6,P3_COLD,Drip Re-engagement / Free Masterclass
9d849351-0b8e-4e3f-8ab2-fb5b178fd21b,Lindsay Rodriguez,44.0,Network Defense,Cybersecurity,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
7d2eaaee-48f4-467a-85f8-031cfa577bb2,Linda Mitchell,26.0,Computer Vision with OpenCV,AI,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
3c076baf-f882-4d27-ac75-f8cc7c451938,Linda Yoder,22.0,NLP with Transformers,AI,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
cd59c629-7d09-4e40-a249-9b5e8529170c,Raymond Peterson,39.0,Deep Learning with TensorFlow,Data Science,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
0cb264f0-c119-4a1e-b574-c57966eae3bb,Jordan Garcia,42.0,Computer Vision with OpenCV,AI,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
321f9344-9bd5-4bce-9e00-8f7b4cdaff04,Tanya Clarke,45.0,Statistics for ML,Data Science,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
8d96b969-d88f-495b-b4e3-bf8f949ce3aa,Jamie Singh,46.0,Certified Ethical Hacker (CEH),Cybersecurity,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
d9bce611-a897-4a68-b8f9-9a279b601778,Jonathan Day,45.0,Network Defense,Cybersecurity,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
67c40c74-1aab-438c-982e-f1d9a5179bbf,Brandon Welch,27.0,Deep Learning with TensorFlow,Data Science,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
7e14a790-e102-4b94-b111-81ede6bbc6c7,Erika Smith,39.0,Certified Ethical Hacker (CEH),Cybersecurity,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
5a8a49cd-c629-4dea-8522-a5a0e22b7f36,Karen Wilson,48.0,Advanced Penetration Testing,Cybersecurity,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
4c23c97d-221a-4d61-87ae-900f63ed1c6f,Michael Young,21.0,Kubernetes for DevOps,Cloud Computing,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
974f59f7-7760-4fc5-b5c7-72cd4716a819,Donald Ward,43.0,React and Redux,Web Development,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
dac3b221-aeca-45c1-a89b-fc48d2a9fb44,Monica Ward,40.0,NLP with Transformers,AI,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
a69ffbbc-594e-4f5d-9abb-a3211cbc0709,Todd Lawson,32.0,Artificial Intelligence A-Z,AI,9.5,P3_COLD,Drip Re-engagement / Free Masterclass
a9839b56-07cb-49f2-9be5-94bace340f1f,Mallory Brown,34.0,React and Redux,Web Development,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
f862d69f-d7df-4bbf-9899-f34f50ca17d8,Emily Boyle,37.0,Network Defense,Cybersecurity,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
80a5803f-a978-4bf3-ab35-964e50a9149e,Dylan Cook,36.0,React and Redux,Web Development,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
80ce8635-59f6-4fd5-a293-3fa8f9a1f5d0,Jamie Strickland,40.0,Deep Learning with TensorFlow,Data Science,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
b4f617f5-c5d6-4583-86e5-3869daab3407,Brandon Haley,27.0,JavaScript Mastery,Web Development,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
0d184c64-6e2b-475f-aad4-872a94f5b22e,Manuel Griffith,21.0,React and Redux,Web Development,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
d3792211-bb5b-4672-afa2-69da7c26e5c3,John Fleming,43.0,Computer Vision with OpenCV,AI,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
d0d436cc-6040-4011-828c-729c76154dfc,Patrick Mccarthy,25.0,Artificial Intelligence A-Z,AI,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
0970a82b-d047-4153-a623-d11c8d68a620,Megan Zamora MD,46.0,React and Redux,Web Development,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
d70f9ef8-bbec-42ee-a244-73bc0cc55994,Lisa Mitchell,44.0,Certified Ethical Hacker (CEH),Cybersecurity,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
d5af296f-122e-43b5-b08d-ea2f393e3651,Kaylee Barrera,35.0,Artificial Intelligence A-Z,AI,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
8effd8a2-0cc6-4057-9517-74b73d2d3349,Brett Walters,36.0,Network Defense,Cybersecurity,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
b738f197-c79d-4490-8f19-cb3fefcfc73e,Susan Mccoy,29.0,Google Cloud Fundamentals,Cloud Computing,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
22a94240-839c-46ca-b3a3-f387a13320f0,Dana Lyons,32.0,Full Stack Web Development,Web Development,9.4,P3_COLD,Drip Re-engagement / Free Masterclass
e085bb64-1680-497f-807f-ecdc95fabdbd,Maria Manning,45.0,Network Defense,Cybersecurity,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
4f1ec779-39f2-48e7-8fc4-7e08c53dd387,David Hudson,36.0,Serverless Computing,Cloud Computing,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
e4574d4a-3eb1-4036-b159-376417d636bf,Michael Holmes,25.0,JavaScript Mastery,Web Development,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
4445cbf2-1d95-491d-9ec4-77c5d90e7c15,Emily Cohen,29.0,Kubernetes for DevOps,Cloud Computing,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
65de60f8-0fe8-436f-b63b-2ee980adccd0,Sierra Wilson,19.0,Network Defense,Cybersecurity,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
e8b06b4f-7621-417e-a639-fa16403ddd06,Susan Contreras,25.0,Neural Networks from Scratch,AI,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
e1eb4bef-3320-4cdf-8d87-9859b3caf955,Richard Campbell,29.0,Google Cloud Fundamentals,Cloud Computing,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
e085bb64-1680-497f-807f-ecdc95fabdbd,Maria Manning,45.0,Deep Learning with TensorFlow,Data Science,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
b52a3411-b200-4589-a397-a03d1c76b27f,Sydney Taylor,26.0,Advanced Penetration Testing,Cybersecurity,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
d601c0d6-9fc3-46ff-943f-786027788601,Alexis Garza,36.0,Statistics for ML,Data Science,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
bea290c7-77f3-4d54-9244-3ebb045b7dbe,Joseph Archer,36.0,JavaScript Mastery,Web Development,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
1e9d17b3-af5d-40ab-bb96-caa3a7f835b3,Laura Clark,33.0,Computer Vision with OpenCV,AI,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
4f5147f1-d677-463a-b2a4-a6d1dab18314,Ashley Johnson,46.0,Computer Vision with OpenCV,AI,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
d45b4bb3-dfca-4849-87b0-59f6f8fda0e0,Adam Murphy,46.0,NLP with Transformers,AI,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
4612283e-cf62-4f9b-876a-bb92d1a0266c,Curtis Howard,27.0,Deep Learning with TensorFlow,Data Science,9.3,P3_COLD,Drip Re-engagement / Free Masterclass
391c5b6f-21cf-4f8a-a952-80b1a535bc51,Joseph Gardner,48.0,Kubernetes for DevOps,Cloud Computing,9.2,P3_COLD,Drip Re-engagement / Free Masterclass
541860b9-6278-408b-9f95-8f832c00201e,Justin Guzman,49.0,Present heavy condition.,Web Development,9.2,P3_COLD,Drip Re-engagement / Free Masterclass
1aad65e5-96f2-43ce-a652-9dd45dfe9fa1,Mary Cruz,31.0,JavaScript Mastery,Web Development,9.2,P3_COLD,Drip Re-engagement / Free Masterclass
fcbf245e-9980-4866-934d-d2073d62f47d,Steven Lin,24.0,Certified Ethical Hacker (CEH),Cybersecurity,9.2,P3_COLD,Drip Re-engagement / Free Masterclass
840293b9-d985-42ff-8317-de9b371b8a27,April Smith,23.0,Full Stack Web Development,Web Development,9.2,P3_COLD,Drip Re-engagement / Free Masterclass
0a0034a2-47d9-4b1d-b98b-1b8e17027b0c,Jack Hess,19.0,Network Defense,Cybersecurity,9.2,P3_COLD,Drip Re-engagement / Free Masterclass
